p":-1.07,"r":8.69},"acceleration":{"x":-1201,"y":932,"z":5457}}
0.2:{"time":39378,"ypr":{"y":142.68,"p":-1.03,"r":8.63},"acceleration":{"x":-1189,"y":971,"z":5353}}
0.2:{"time":58468,"ypr":{"y":85.72,"p":6.10,"r":9.11},"acceleration":{"x":-1676,"y":-664,"z":7254}}
0.2:{"time":58483,"ypr":{"y":85.62,"p":4.95,"r":9.87},"acceleration":{"x":-1322,"y":356,"z":7592}}
0.2:{"time":58498,"ypr":{"y":85.78,"p":4.47,"r":10.28},"acceleration":{"x":-958,"y":914,"z":7864}}
0.2:{"time":58513,"ypr":{"y":86.12,"p":4.55,"r":10.11},"acceleration":{"x":-917,"y":353,"z":7572}}
0.2:{"time":58527,"ypr":{"y":86.51,"p":4.54,"r":9.67},"acceleration":{"x":-922,"y":-364,"z":7221}}
0.2:{"time":58543,"ypr":{"y":86.84,"p":4.35,"r":9.14},"acceleration":{"x":-1166,"y":-868,"z":6978}}
0.2:{"time":58558,"ypr":{"y":87.00,"p":4.02,"r":8.73},"acceleration":{"x":-1454,"y":-1147,"z":6619}}
0.2:{"time":58572,"ypr":{"y":87.08,"p":3.56,"r":8.52},"acceleration":{"x":-1768,"y":-1095,"z":6428}}
0.2:{"time":58588,"ypr":{"y":87.13,"p":3.10,"r":8.57},"acceleration":{"x":-1887,"y":-836,"z":6388}}
0.2:{"time":58603,"ypr":{"y":87.19,"p":2.69,"r":8.75},"acceleration":{"x":-1917,"y":-595,"z":6258}}
0.2:{"time":58617,"ypr":{"y":87.30,"p":2.38,"r":8.97},"acceleration":{"x":-1854,"y":-278,"z":6044}}
0.2:{"time":58633,"ypr":{"y":87.52,"p":2.23,"r":9.13},"acceleration":{"x":-1784,"y":-38,"z":5757}}
0.2:{"time":58648,"ypr":{"y":87.83,"p":2.29,"r":9.22},"acceleration":{"x":-1702,"y":33,"z":5457}}
0.2:{"time":58662,"ypr":{"y":88.17,"p":2.47,"r":9.25},"acceleration":{"x":-1599,"y":-41,"z":5092}}
0.2:{"time":58678,"ypr":{"y":88.55,"p":2.66,"r":9.19},"acceleration":{"x":-1522,"y":-150,"z":4641}}
0.2:{"time":58693,"ypr":{"y":88.95,"p":2.78,"r":9.02},"acceleration":{"x":-1542,"y":-265,"z":4149}}
0.2:{"time":58707,"ypr":{"y":89.39,"p":2.85,"r":8.85},"acceleration":{"x":-1581,"y":-331,"z":3705}}
0.2:{"time":58723,"ypr":{"y":89.85,"p":2.94,"r":8.71},"acceleration":{"x":-1667,"y":-385,"z":3337}}
0.2:{"time":58738,"ypr":{"y":90.34,"p":3.07,"r":8.69},"acceleration":{"x":-1711,"y":-447,"z":3102}}
0.2:{"time":58753,"ypr":{"y":90.85,"p":3.30,"r":8.80},"acceleration":{"x":-1653,"y":-596,"z":2996}}
0.2:{"time":58768,"ypr":{"y":91.31,"p":3.59,"r":8.99},"acceleration":{"x":-1536,"y":-805,"z":2949}}
0.2:{"time":58783,"ypr":{"y":91.71,"p":3.85,"r":9.20},"acceleration":{"x":-1398,"y":-1037,"z":2970}}
0.2:{"time":58798,"ypr":{"y":91.99,"p":4.00,"r":9.35},"acceleration":{"x":-1300,"y":-1202,"z":3049}}
0.2:{"time":58813,"ypr":{"y":92.17,"p":3.98,"r":9.37},"acceleration":{"x":-1305,"y":-1189,"z":3183}}
0.2:{"time":58828,"ypr":{"y":92.30,"p":3.84,"r":9.29},"acceleration":{"x":-1405,"y":-1073,"z":3283}}
0.2:{"time":58843,"ypr":{"y":92.25,"p":3.49,"r":10.33},"acceleration":{"x":-1469,"y":-3306,"z":1603}}
0.2:{"time":58858,"ypr":{"y":92.25,"p":1.22,"r":10.82},"acceleration":{"x":-757,"y":-1643,"z":2427}}
0.2:{"time":58873,"ypr":{"y":92.27,"p":0.26,"r":10.45},"acceleration":{"x":-1650,"y":-918,"z":3401}}
0.2:{"time":58888,"ypr":{"y":92.23,"p":0.38,"r":10.81},"acceleration":{"x":-2070,"y":-1105,"z":3725}}
0.2:{"time":58903,"ypr":{"y":92.26,"p":0.48,"r":11.41},"acceleration":{"x":-2098,"y":-1051,"z":4437}}
0.2:{"time":58917,"ypr":{"y":92.39,"p":0.74,"r":11.29},"acceleration":{"x":-1696,"y":-870,"z":5128}}
0.2:{"time":58933,"ypr":{"y":92.52,"p":1.32,"r":11.09},"acceleration":{"x":-1701,"y":-1627,"z":5043}}
0.2:{"time":58948,"ypr":{"y":92.56,"p":1.24,"r":11.03},"acceleration":{"x":-1724,"y":-2119,"z":5160}}
0.2:{"time":58962,"ypr":{"y":92.52,"p":0.78,"r":10.88},"acceleration":{"x":-1823,"y":-2015,"z":5809}}
0.2:{"time":58978,"ypr":{"y":92.47,"p":0.43,"r":10.75},"acceleration":{"x":-1834,"y":-1907,"z":6251}}
0.2:{"time":58993,"ypr":{"y":92.41,"p":0.13,"r":10.60},"acceleration":{"x":-1873,"y":-1835,"z":6519}}
0.2:{"time":59008,"ypr":{"y":92.38,"p":-0.14,"r":10.44},"acceleration":{"x":-1963,"y":-1655,"z":6678}}
0.2:{"time":59023,"ypr":{"y":92.40,"p":-0.24,"r":10.33},"acceleration":{"x":-2099,"y":-1535,"z":6738}}
0.2:{"time":59038,"ypr":{"y":92.44,"p":-0.16,"r":10.27},"acceleration":{"x":-2269,"y":-1543,"z":6722}}
0.2:{"time":59053,"ypr":{"y":92.45,"p":0.06,"r":10.28},"acceleration":{"x":-2372,"y":-1686,"z":6517}}
0.2:{"time":59068,"ypr":{"y":92.36,"p":0.26,"r":10.40},"acceleration":{"x":-2416,"y":-1997,"z":6346}}
0.2:{"time":59083,"ypr":{"y":92.06,"p":0.21,"r":10.77},"acceleration":{"x":-2567,"y":-2274,"z":6480}}
0.2:{"time":59098,"ypr":{"y":91.55,"p":-0.20,"r":11.50},"acceleration":{"x":-2472,"y":-2122,"z":6899}}
0.2:{"time":59113,"ypr":{"y":90.89,"p":-0.83,"r":12.42},"acceleration":{"x":-2270,"y":-1707,"z":7352}}
0.2:{"time":59128,"ypr":{"y":90.20,"p":-1.53,"r":13.36},"acceleration":{"x":-1931,"y":-1054,"z":7715}}
0.2:{"time":59143,"ypr":{"y":89.69,"p":-2.05,"r":13.98},"acceleration":{"x":-1521,"y":-325,"z":8026}}
0.2:{"time":59158,"ypr":{"y":89.49,"p":-2.13,"r":14.01},"acceleration":{"x":-1149,"y":60,"z":7833}}
0.2:{"time":59173,"ypr":{"y":89.51,"p":-1.80,"r":13.58},"acceleration":{"x":-1052,"y":-43,"z":7130}}
0.2:{"time":59188,"ypr":{"y":89.60,"p":-1.14,"r":13.00},"acceleration":{"x":-1032,"y":-124,"z":6370}}
0.2:{"time":59203,"ypr":{"y":89.70,"p":-0.19,"r":12.40},"acceleration":{"x":-1251,"y":-353,"z":5507}}
0.2:{"time":59218,"ypr":{"y":89.75,"p":0.75,"r":11.96},"acceleration":{"x":-1471,"y":-617,"z":4773}}
0.2:{"time":59233,"ypr":{"y":89.77,"p":1.59,"r":11.73},"acceleration":{"x":-1676,"y":-808,"z":4286}}
0.2:{"time":59248,"ypr":{"y":89.77,"p":2.32,"r":11.77},"acceleration":{"x":-1710,"y":-941,"z":4032}}
0.2:{"time":59264,"ypr":{"y":89.73,"p":2.98,"r":11.99},"acceleration":{"x":-1601,"y":-1078,"z":3965}}
0.2:{"time":59278,"ypr":{"y":89.61,"p":3.45,"r":12.23},"acceleration":{"x":-1470,"y":-1146,"z":4055}}
0.2:{"time":59293,"ypr":{"y":89.41,"p":3.73,"r":12.44},"acceleration":{"x":-1350,"y":-1072,"z":4292}}
0.2:{"time":59309,"ypr":{"y":89.15,"p":3.86,"r":12.55},"acceleration":{"x":-1228,"y":-862,"z":4618}}
0.2:{"time":59323,"ypr":{"y":88.84,"p":3.91,"r":12.48},"acceleration":{"x":-1206,"y":-565,"z":4784}}
0.2:{"time":59338,"ypr":{"y":88.54,"p":3.98,"r":12.23},"acceleration":{"x":-1296,"y":-255,"z":4704}}
0.2:{"time":59353,"ypr":{"y":88.30,"p":4.14,"r":11.83},"acceleration":{"x":-1550,"y":-71,"z":4375}}
0.2:{"time":59368,"ypr":{"y":88.10,"p":4.37,"r":11.44},"acceleration":{"x":-1843,"y":25,"z":3969}}
0.2:{"time":59383,"ypr":{"y":87.97,"p":4.68,"r":11.16},"acceleration":{"x":-2098,"y":13,"z":3598}}
0.2:{"time":59398,"ypr":{"y":87.89,"p":5.04,"r":11.01},"acceleration":{"x":-2237,"y":-52,"z":3330}}
0.2:{"time":59413,"ypr":{"y":87.87,"p":5.39,"r":10.97},"acceleration":{"x":-2278,"y":-118,"z":3188}}
0.2:{"time":59428,"ypr":{"y":87.89,"p":5.74,"r":11.02},"acceleration":{"x":-2235,"y":-260,"z":3129}}
0.2:{"time":59443,"ypr":{"y":87.92,"p":6.05,"r":11.12},"acceleration":{"x":-2060,"y":-468,"z":3162}}
0.2:{"time":59458,"ypr":{"y":87.93,"p":6.24,"r":11.17},"acceleration":{"x":-1867,"y":-632,"z":3238}}
0.2:{"time":59473,"ypr":{"y":87.94,"p":6.32,"r":11.13},"acceleration":{"x":-1759,"y":-719,"z":3273}}
0.2:{"time":59488,"ypr":{"y":87.97,"p":6.36,"r":11.05},"acceleration":{"x":-1736,"y":-775,"z":3273}}
0.2:{"time":59503,"ypr":{"y":88.00,"p":6.41,"r":10.95},"acceleration":{"x":-1752,"y":-811,"z":3275}}
0.2:{"time":59518,"ypr":{"y":88.07,"p":6.50,"r":10.87},"acceleration":{"x":-1793,"y":-873,"z":3374}}
0.2:{"time":59533,"ypr":{"y":88.16,"p":6.58,"r":10.81},"acceleration":{"x":-1777,"y":-932,"z":3551}}
0.2:{"time":59548,"ypr":{"y":88.25,"p":6.63,"r":10.72},"acceleration":{"x":-1822,"y":-1033,"z":3774}}
0.2:{"time":59564,"ypr":{"y":88.34,"p":6.65,"r":10.63},"acceleration":{"x":-1830,"y":-1054,"z":4006}}
0.2:{"time":59578,"ypr":{"y":88.43,"p":6.64,"r":10.50},"acceleration":{"x":-1928,"y":-1013,"z":4295}}
0.2:{"time":59593,"ypr":{"y":88.54,"p":6.67,"r":10.44},"acceleration":{"x":-2001,"y":-913,"z":4626}}
0.2:{"time":59609,"ypr":{"y":88.67,"p":6.76,"r":10.45},"acceleration":{"x":-2107,"y":-820,"z":4961}}
0.2:{"time":59623,"ypr":{"y":88.83,"p":6.91,"r":10.54},"acceleration":{"x":-2084,"y":-702,"z":5282}}
0.2:{"time":59638,"ypr":{"y":89.09,"p":6.97,"r":10.55},"acceleration":{"x":-1733,"y":-1641,"z":4539}}
0.2:{"time":59654,"ypr":{"y":89.37,"p":5.66,"r":10.17},"acceleration":{"x":-1724,"y":-1137,"z":4848}}
0.2:{"time":59668,"ypr":{"y":89.70,"p":5.62,"r":10.35},"acceleration":{"x":-2206,"y":-289,"z":5969}}
0.2:{"time":59683,"ypr":{"y":90.01,"p":6.23,"r":10.61},"acceleration":{"x":-1861,"y":-927,"z":6371}}
0.2:{"time":59699,"ypr":{"y":90.21,"p":6.06,"r":10.43},"acceleration":{"x":-1873,"y":-1614,"z":6804}}
0.2:{"time":59713,"ypr":{"y":90.22,"p":5.13,"r":10.44},"acceleration":{"x":-1773,"y":-1314,"z":7330}}
0.2:{"time":59728,"ypr":{"y":90.17,"p":4.18,"r":10.69},"acceleration":{"x":-1558,"y":-512,"z":7641}}
0.2:{"time":59744,"ypr":{"y":90.15,"p":3.56,"r":11.02},"acceleration":{"x":-1188,"y":308,"z":7885}}
0.2:{"time":59758,"ypr":{"y":90.30,"p":3.32,"r":10.93},"acceleration":{"x":-850,"y":905,"z":8053}}
0.2:{"time":59773,"ypr":{"y":90.64,"p":3.47,"r":10.21},"acceleration":{"x":-910,"y":934,"z":7556}}
0.2:{"time":59788,"ypr":{"y":91.05,"p":3.88,"r":9.25},"acceleration":{"x":-1109,"y":756,"z":6743}}
0.2:{"time":59803,"ypr":{"y":91.40,"p":4.43,"r":8.33},"acceleration":{"x":-1555,"y":436,"z":5939}}
0.2:{"time":59819,"ypr":{"y":91.68,"p":4.89,"r":7.71},"acceleration":{"x":-2133,"y":162,"z":5356}}
0.2:{"time":59833,"ypr":{"y":91.96,"p":5.16,"r":7.62},"acceleration":{"x":-2563,"y":-11,"z":5129}}
0.2:{"time":59848,"ypr":{"y":92.27,"p":5.22,"r":8.06},"acceleration":{"x":-2577,"y":55,"z":5251}}
0.2:{"time":59864,"ypr":{"y":92.57,"p":5.28,"r":8.84},"acceleration":{"x":-2319,"y":105,"z":5502}}
0.2:{"time":59878,"ypr":{"y":92.90,"p":5.33,"r":9.66},"acceleration":{"x":-1897,"y":54,"z":5648}}
0.2:{"time":59893,"ypr":{"y":93.24,"p":5.28,"r":10.30},"acceleration":{"x":-1453,"y":-2,"z":5739}}
0.2:{"time":59909,"ypr":{"y":93.61,"p":5.11,"r":10.62},"acceleration":{"x":-1201,"y":127,"z":5803}}
0.2:{"time":59923,"ypr":{"y":93.99,"p":5.01,"r":10.66},"acceleration":{"x":-1141,"y":228,"z":5684}}
0.2:{"time":59938,"ypr":{"y":94.39,"p":4.93,"r":10.57},"acceleration":{"x":-1175,"y":296,"z":5360}}
0.2:{"time":59954,"ypr":{"y":94.82,"p":4.92,"r":10.43},"acceleration":{"x":-1269,"y":350,"z":4920}}
0.2:{"time":59968,"ypr":{"y":95.24,"p":5.04,"r":10.30},"acceleration":{"x":-1354,"y":363,"z":4430}}
0.2:{"time":59983,"ypr":{"y":95.68,"p":5.29,"r":10.23},"acceleration":{"x":-1435,"y":314,"z":3978}}
0.2:{"time":59999,"ypr":{"y":96.15,"p":5.63,"r":10.21},"acceleration":{"x":-1481,"y":149,"z":3538}}
0.2:{"time":60013,"ypr":{"y":96.61,"p":5.99,"r":10.23},"acceleration":{"x":-1450,"y":-113,"z":3163}}
0.2:{"time":60028,"ypr":{"y":97.08,"p":6.25,"r":10.22},"acceleration":{"x":-1408,"y":-403,"z":2901}}
0.2:{"time":60044,"ypr":{"y":97.49,"p":6.31,"r":10.17},"acceleration":{"x":-1413,"y":-616,"z":2797}}
0.2:{"time":60058,"ypr":{"y":97.86,"p":6.23,"r":10.13},"acceleration":{"x":-1367,"y":-677,"z":2821}}
0.2:{"time":60073,"ypr":{"y":98.18,"p":6.11,"r":10.06},"acceleration":{"x":-1317,"y":-748,"z":2858}}
0.2:{"time":60089,"ypr":{"y":98.45,"p":5.90,"r":9.91},"acceleration":{"x":-1283,"y":-774,"z":2931}}
0.2:{"time":60103,"ypr":{"y":98.70,"p":5.64,"r":9.67},"acceleration":{"x":-1328,"y":-763,"z":2992}}
0.2:{"time":60119,"ypr":{"y":98.91,"p":5.37,"r":9.39},"acceleration":{"x":-1452,"y":-754,"z":3046}}
0.2:{"time":60134,"ypr":{"y":99.10,"p":5.09,"r":9.12},"acceleration":{"x":-1502,"y":-761,"z":3204}}
0.2:{"time":60148,"ypr":{"y":99.26,"p":4.75,"r":8.83},"acceleration":{"x":-1571,"y":-695,"z":3437}}
0.2:{"time":60164,"ypr":{"y":99.41,"p":4.43,"r":8.57},"acceleration":{"x":-1609,"y":-626,"z":3695}}
0.2:{"time":60179,"ypr":{"y":99.54,"p":4.16,"r":8.34},"acceleration":{"x":-1630,"y":-624,"z":3974}}
0.2:{"time":60193,"ypr":{"y":99.65,"p":3.95,"r":8.16},"acceleration":{"x":-1650,"y":-669,"z":4262}}
0.2:{"time":60209,"ypr":{"y":99.72,"p":3.81,"r":8.08},"acceleration":{"x":-1693,"y":-715,"z":4549}}
0.2:{"time":60223,"ypr":{"y":99.72,"p":3.72,"r":8.14},"acceleration":{"x":-1683,"y":-711,"z":4897}}
0.2:{"time":60238,"ypr":{"y":99.68,"p":3.67,"r":8.32},"acceleration":{"x":-1633,"y":-593,"z":5264}}
0.2:{"time":60254,"ypr":{"y":99.59,"p":3.75,"r":8.55},"acceleration":{"x":-1642,"y":-465,"z":5485}}
0.2:{"time":60268,"ypr":{"y":99.50,"p":3.94,"r":8.81},"acceleration":{"x":-1664,"y":-491,"z":5550}}
0.2:{"time":60283,"ypr":{"y":99.35,"p":4.15,"r":9.19},"acceleration":{"x":-2226,"y":-1166,"z":4636}}
0.2:{"time":60299,"ypr":{"y":98.90,"p":1.58,"r":8.72},"acceleration":{"x":-1460,"y":-2597,"z":4142}}
0.2:{"time":60313,"ypr":{"y":98.44,"p":-0.10,"r":8.92},"acceleration":{"x":-968,"y":-1138,"z":5643}}
0.2:{"time":60328,"ypr":{"y":97.70,"p":-0.60,"r":9.25},"acceleration":{"x":-1035,"y":-626,"z":6592}}
0.2:{"time":60344,"ypr":{"y":97.05,"p":-0.85,"r":10.34},"acceleration":{"x":-975,"y":-160,"z":7240}}
0.2:{"time":60358,"ypr":{"y":96.61,"p":-1.11,"r":11.29},"acceleration":{"x":-562,"y":-31,"z":7743}}
0.2:{"time":60374,"ypr":{"y":96.24,"p":-1.47,"r":11.19},"acceleration":{"x":-335,"y":-214,"z":7982}}
0.2:{"time":60389,"ypr":{"y":95.91,"p":-1.74,"r":10.79},"acceleration":{"x":-445,"y":-308,"z":7920}}
0.2:{"time":60403,"ypr":{"y":95.62,"p":-1.74,"r":10.43},"acceleration":{"x":-516,"y":-159,"z":7805}}
0.2:{"time":60419,"ypr":{"y":95.36,"p":-1.29,"r":10.23},"acceleration":{"x":-729,"y":-49,"z":7506}}
0.2:{"50,"p":1.42,"r":9.22},"acceleration":{"x":-2430,"y":187,"z":5900}}
0.2:{"time":61049,"ypr":{"y":89.90,"p":1.36,"r":9.06},"acceleration":{"x":-2610,"y":208,"z":5692}}
0.2:{"time":61064,"ypr":{"y":90.31,"p":1.38,"r":9.12},"acceleration":{"x":-2624,"y":138,"z":5514}}
0.2:{"time":61079,"ypr":{"y":90.73,"p":1.35,"r":9.27},"acceleration":{"x":-2602,"y":106,"z":5465}}
0.2:{"time":61093,"ypr":{"y":91.14,"p":1.32,"r":9.55},"acceleration":{"x":-2501,"y":141,"z":5523}}
0.2:{"time":61109,"ypr":{"y":91.52,"p":1.32,"r":9.88},"acceleration":{"x":-2366,"y":197,"z":5566}}
0.2:{"time":61124,"ypr":{"y":91.90,"p":1.35,"r":10.24},"acceleratioeration":{"x":-1820,"y":-368,"z":6183}}
0.2:{"time":61740,"ypr":{"y":98.67,"p":-4.56,"r":12.15},"acceleration":{"x":-1779,"y":-501,"z":5700}}
0.2:{"time":61754,"ypr":{"y":98.71,"p":-3.57,"r":12.34},"acceleration":{"x":-1681,"y":-700,"z":5259}}
0.2:{"time":61769,"ypr":{"y":98.71,"p":-2.66,"r":12.59},"acceleration":{"x":-1509,"y":-947,"z":4989}}
0.2:{"time":61785,"ypr":{"y":98.66,"p":-1.96,"r":12.77},"acceleration":{"x":-1292,"y":-1149,"z":4842}}
0.2:{"time":61799,"ypr":{"y":98.54,"p":-1.51,"r":12.78on":{"x":-1026,"y":299,"z":8226}}
0.2:{"time":62414,"ypr":{"y":99.15,"p":-4.48,"r":7.78},"acceleration":{"x":-1129,"y":368,"z":8037}}
0.2:{"time":62430,"ypr":{"y":99.21,"p":-4.51,"r":7.42},"acceleration":{"x":-1293,"y":641,"z":7784}}
0.2:{"time":62444,"ypr":{"y":99.25,"p":-4.51,"r":7.24},"acceleration":{"x":-1389,"y":1031,"z":7526}}
0.2:{"time":62459,"ypr":{"y":99.36,"p":-4.31,"r":7.22},"acceleration":{"x":-1371,"y":1281,"z":7137}}
0.2:{"time":62475,"ypr":{"y":99.55,"p":-3.84,"r":7.32},"acceleration":{"x":-1276,"y":1303,"z":6706}}
0.2:{"time":62489,"ypr":{"y":99.78,"p":-3.19,"r":7.50},"acceleration":{"x":-1176,"y":1120,"z":6333}}
0.2:{"time":62504,"ypr":{"y":99.99,"p":-2.45,"r":7.75},"acceleration":{"x":-1076,"y":875,"z":5992}}
0.2:{"time":62520,"ypr":{"y":100.14,"p":-1.73,"r":8.01},"acceleration":{"x":-998,"y":590,"z":5696}}
0.2:{"time":62534,"ypr":{"y":100.22,"p":-1.11,"r":8.28},"acceleration":{"x":-905,"y":338,"z":5598}}
0.2:{"time":62550,"ypr":{"y":100.24,"p":-0.69,"r":8.46},"acceleration":{"x":-877,"y":399,"z":5737}}
0.2:{"time":62565,"ypr":{"y":100.21,"p":-0.26,"r":8.57},"acceleration":{"x":-969,"y":579,"z":5871}}
0.2:{"time":62579,"ypr":{"y":100.22,"p":0.22,"r":8.65},"acceleration":{"x":-1066,"y":694,"z":5773}}
0.2:{"time":62595,"ypr":{"y":100.27,"p":0.70,"r":8.70},"acceleration":{"x":-1110,"y":768,"z":5613}}
0.2:{"time":62610,"ypr":{"y":100.34,"p":1.21,"r":8.74},"acceleration":{"x":-1081,"y":795,"z":5420}}
0.2:{"time":62624,"ypr":{"y":100.43,"p":1.76,"r":8.73},"acceleration":{"x":-1043,"y":731,"z":5173}}
0.2:{"time":62640,"ypr":{"y":100.49,"p":2.30,"r":8.66},"acceleration":{"x":-1026,"y":621,"z":4780}}
0.2:{"time":62655,"ypr":{"y":100.52,"p":2.72,"r":8.53},"acceleration":{"x":-1068,"y":567,"z":4319}}
0.2:{"time":62669,"ypr":{"y":100.56,"p":3.08,"r":8.39},"acceleration":{"x":-1214,"y":601,"z":3833}}
0.2:{"time":62685,"ypr":{"y":100.60,"p":3.40,"r":8.34},"acceleration":{"x":-1403,"y":669,"z":3379}}
0.2:{"time":62700,"ypr":{"y":100.68,"p":3.75,"r":8.48},"acceleration":{"x":-1484,"y":669,"z":3036}}
0.2:{"time":62714,"ypr":{"y":100.80,"p":4.13,"r":8.72},"acceleration":{"x":-1482,"y":653,"z":2766}}
0.2:{"time":62730,"ypr":{"y":100.94,"p":4.53,"r":9.02},"acceleration":{"x":-1421,"y":587,"z":2504}}
0.2:{"time":62745,"ypr":{"y":101.08,"p":4.95,"r":9.34},"acceleration":{"x":-1261,"y":503,"z":2404}}
0.2:{"time":62759,"ypr":{"y":101.18,"p":5.36,"r":9.57},"acceleration":{"x":-1155,"y":482,"z":2376}}
0.2:{"time":62775,"ypr":{"y":101.28,"p":5.86,"r":9.76},"acceleration":{"x":-1167,"y":430,"z":2214}}
0.2:{"time":62790,"ypr":{"y":101.35,"p":6.41,"r":9.93},"acceleration":{"x":-1192,"y":272,"z":1928}}
0.2:{"time":62804,"ypr":{"y":101.41,"p":6.96,"r":10.08},"acceleration":{"x":-1194,"y":-5,"z":1710}}
0.2:{"time":62820,"ypr":{"y":101.47,"p":7.40,"r":10.21},"acceleration":{"x":-1133,"y":-372,"z":1694}}
0.2:{"time":62835,"ypr":{"y":101.47,"p":7.49,"r":10.19},"acceleration":{"x":-975,"y":-516,"z":1826}}
0.2:{"time":62850,"ypr":{"y":101.44,"p":7.25,"r":9.90},"acceleration":{"x":-965,"ypr":{"y":91.64,"p":4.91,"r":8.52},"acceleration":{"x":-1594,"y":-383,"z":2925}}
0.2:{"time":63480,"ypr":{"y":91.41,"p":5.04,"r":8.23},"acceleration":{"x":-1594,"y":-397,"z":3056}}
0.2:{"time":63495,"ypr":{"y":91.19,"p":5.22,"r":7.95},"acceleration08},"acceleration":{"x":-1711,"y":-281,"z":3421}}
,"ypr":{"y":90.98,"p":5.33,"r":7.70},"acceleration":{"x":-1516,"y":-749,"z":697,"y":-330,"z":3486}}
0.2:{"time":64140,"ypr":{"y":95.93,"p":6.05,"r":8.76},"acceleration":{"x":-1763,"y":-407,"z":3576}}
0.2:{"time":64155,"ypr":{"y":96.03,"p":5.96,"r":8.57},"acceleration":{"x":-1834,"y":-381,"z":3751}}
0.2:{"time":64171,"ypr":{"yme":64786,"ypr":{"y":95.12,"p":3.24,"r":6.91},"acceleration":{"x":-1541,"y":-819,"z":3503}}
0.2:{"time":64800,"ypr":{"y":95.21,"p":3.13,"r":6.75},"acceleration":{"x":-1562,"y":-830,"z":3646}}
0.2:{"time":64816,"ypr":{"y":95.30,"p":2.98,"r":6.61},"acceleration":{"x":-1605,"y":-852,"z":3888}}
0.2:{"time":64831,"ypr":{"y":95.40,"p":2.76,"r":6.51},"acceleration":{"x":-1576,"y":-7e":67877,"ypr":{"y":101.35,"p":5.58,"r":5.08},"acceleration":{"x":-216,"y":220,"z":4824}}
0.2:{"time":67892,"ypr":{"y":100.61,"p":5.63,"r":4.87},"acceleration":{"x":-194,"y":125,"z":4717}}
0.2:{"time":67907,"ypr":{"y":99.90,"p":5.54,"r":4.50},"acceleration":{"x":-288,"y":176,"z":4587}}
0.2:{"time":67922,"ypr":{"y":99.18,"p":5.47,"r":4.11},"acceleration":{"x":-478,"y":283,"z":4443}}
0.2:{"time":67937,"ypr":{"y":98.46,"p":5.49,"r":3.86},"acceleration":{"x":-686,"y":401,"z":4358}}
0.2:{"time":67952,"ypr":{"y":97.71,"p":5.65,"r":3.78},"acceleration":{"x":-822,"y":557,"z":4333}}
0.2:{"time":67968,"ypr":{"y":96.93,"p":5.99,"r":3.87},"acceleration":{"x":-902,"y":657,"z":4297}}
0.2:{"time":67982,"ypr":{"y":96.11,"p":6.47,"r":4.08},"acceleration":{"x":-943,"y":712,"z":4262}}
0.2:{"time":67997,"ypr":{"y":95.21,"p":7.04,"r":4.38},"acceleration":{"x":-981,"y":779,"z":4229}}
0.2:{"time":68013,"ypr":{"y":94.26,"p":7.65,"r":4.71},"acceleration":{"x":-1008,"y":837,"z":4188}}
0.2:{"time":68027,"ypr":{"y":93.26,"p":8.30,"r":5.05},"acceleration":{"x":-1059,"y":887,"z":4113}}
0.2:{"time":68042,"ypr":{"y":92.22,"p":8.94,"r":5.39},"acceleration":{"x":-1115,"y":919,"z":4053}}
0.2:{"time":68058,"ypr":{"y":91.15,"p":9.58,"r":5.71},"acceleration":{"x":-1225,"y":914,"z":3967}}
0.2:{"time":68072,"ypr":{"y":90.02,"p":10.18,"r":6.04},"acceleration":{"x":-1284,"y":841,"z":3927}}
0.2:{"time":68087,"ypr":{"y":88.85,"p":10.69,"r":6.32},"acceleration":{"x":-1282,"y":756,"z":3982}}
0.2:{"time":68102,"ypr":{"y":87.66,"p":11.02,"r":6.49},"acceleration":{"x":-1312,"y":776,"z":4085}}
0.2:{"time":68117,"ypr":{"y":86.44,"p":11.24,"r":6.55},"acceleration":{"x":-1347,"y":860,"z":4198}}
0.2:{"time":68132,"ypr":{"y":85.21,"p":11.40,"r":6.50},"acceleration":{"x":-1433,"y":933,"z":4270}}
0.2:{"time":68147,"ypr":{"y":83.98,"p":11.58,"r":6.40},"acceleration":{"x":-1480,"y":975,"z":4289}}
0.2:{"time":68162,"ypr":{"y":82.71,"p":11.79,"r":6.25},"acceleration":{"x":-1673,"y":896,"z":4290}}
0.2:{"time":68177,"ypr":{"y":81.41,"p":11.98,"r":6.16},"acceleration":{"x":-1722,"y":896,"z":4312}}
0.2:{"time":68192,"ypr":{"y":80.08,"p":12.18,"r":6.09},"acceleration":{"x":-1776,"y":860,"z":4333}}
0.2:{"time":68207,"ypr":{"y":78.71,"p":12.36,"r":6.06},"acceleration":{"x":-1782,"y":855,"z":4453}}
0.2:{"time":68222,"ypr":{"y":77.28,"p":12.61,"r":6.04},"acceleration":{"x":-1719,"y":848,"z":4572}}
0.2:{"time":68237,"ypr":{"y":75.82,"p":12.85,"r":5.96},"acceleration":{"x":-1580,"y":772,"z":4628}}
0.2:{"time":68252,"ypr":{"y":74.31,"p":13.02,"r":5.77},"acceleration":{"x":-1534,"y":739,"z":4712}}
0.2:{"time":68268,"ypr":{"y":72.76,"p":13.13,"r":5.54},"acceleration":{"x":-1455,"y":777,"z":4850}}
0.2:{"time":68282,"ypr":{"y":71.15,"p":13.21,"r":5.26},"acceleration":{"x":-1389,"y":811,"z":4972}}
